Город;year;fact;Модель;Нижняя граница;Верхняя граница
Покров;2020;16697;16800;16500;17100
Покров;2021;NA;16400;16100;16700
Покров;2022;NA;16000;15600;16300
Покров;2023;NA;15500;15200;15900
Покров;2024;NA;15100;14700;15400
Покров;2025;NA;14600;14200;14900
Покров;2026;NA;14100;13700;14500
Покров;2027;NA;13600;13300;14000
Покров;2028;NA;13100;12800;13500
Покров;2029;NA;12700;12300;13100
Покров;2030;NA;12200;11800;12600
Покров;2031;NA;11700;11300;12100
Покров;2032;NA;11300;10900;11700
Покров;2033;NA;10800;10400;11200
Покров;2034;NA;10400;10000;10800
Покров;2035;NA;9900;9500;10400
Покров;2036;NA;9500;9100;10000
Покров;2037;NA;9100;8700;9600
Покров;2038;NA;8700;8300;9200
Покров;2039;NA;8400;7900;8800
Покров;2040;NA;8000;7600;8500
Покров;2041;NA;7700;7200;8200
Покров;2042;NA;7300;6900;7800
Покров;2043;NA;7000;6500;7500
Покров;2044;NA;6700;6200;7200
Покров;2045;NA;6400;5900;7000
Покров;2046;NA;6200;5700;6700
Покров;2047;NA;5900;5400;6400
Покров;2048;NA;5600;5100;6200
Покров;2049;NA;5400;4900;6000
Покров;2050;NA;5200;4700;5700
Покров;2051;NA;5000;4500;5500
Покров;2052;NA;4800;4200;5300
Покров;2053;NA;4600;4000;5100
Покров;2054;NA;4400;3800;5000
Покров;2055;NA;4200;3700;4800
Покров;2056;NA;4000;3500;4600
Покров;2057;NA;3800;3300;4500
Покров;2058;NA;3700;3100;4300
Покров;2059;NA;3500;3000;4200
Покров;2060;NA;3400;2800;4000
Покров;2061;NA;3200;2700;3900
Покров;2062;NA;3100;2500;3700
Покров;2063;NA;2900;2400;3600
Покров;2064;NA;2800;2300;3500
Покров;2065;NA;2700;2100;3400
Покров;2066;NA;2600;2000;3200
Покров;2067;NA;2400;1900;3100
Покров;2068;NA;2300;1800;3000
Покров;2069;NA;2200;1700;2900
Покров;2070;NA;2100;1600;2800
Покров;2071;NA;2000;1400;2700
Покров;2072;NA;1900;1300;2600
Покров;2073;NA;1800;1300;2500
Покров;2074;NA;1700;1200;2400
Покров;2075;NA;1600;1100;2400
Покров;2076;NA;1500;1000;2300
Покров;2077;NA;1400;900;2200
Покров;2078;NA;1300;800;2100
Покров;2079;NA;1300;800;2100
Покров;2080;NA;1200;700;2000
Покров;2081;NA;1100;600;1900
Покров;2082;NA;1000;600;1900
Покров;2083;NA;1000;500;1800
Покров;2084;NA;900;500;1800
Покров;2085;NA;900;400;1700
Покров;2086;NA;800;400;1700
Покров;2087;NA;800;400;1600
Покров;2088;NA;700;300;1600
Покров;2089;NA;700;300;1600
Покров;2090;NA;600;300;1500
Покров;2091;NA;600;200;1500
Покров;2092;NA;600;200;1500
Покров;2093;NA;500;200;1400
Покров;2094;NA;500;200;1400
Покров;2095;NA;500;200;1400
Покров;2096;NA;500;100;1400
Покров;2097;NA;400;100;1400
Покров;2098;NA;400;100;1400
Покров;2099;NA;400;100;1400
Покров;2100;NA;400;100;1400
Покров;2101;NA;400;100;1400
Покров;2102;NA;400;100;1400
Покров;2103;NA;400;100;1300
Покров;2104;NA;300;100;1300
Покров;2105;NA;300;100;1400
Покров;2106;NA;300;100;1400
Покров;2107;NA;300;100;1400
Покров;2108;NA;300;100;1400
Покров;2109;NA;300;100;1400
Покров;2110;NA;300;100;1400
Покров;2111;NA;300;100;1400
Покров;2112;NA;300;100;1400
Покров;2113;NA;300;100;1400
Покров;2114;NA;300;100;1400
Покров;2115;NA;300;100;1400
Покров;2116;NA;300;100;1400
Покров;2117;NA;300;100;1400
Покров;2118;NA;300;100;1500
Покров;2119;NA;300;100;1500
Покров;2120;NA;300;100;1500
Юрьев-Польский;2000;NA;19300;19100;19500
Юрьев-Польский;2001;NA;19300;19100;19500
Юрьев-Польский;2002;NA;19300;19100;19600
Юрьев-Польский;2003;NA;19400;19200;19600
Юрьев-Польский;2004;NA;19400;19200;19600
Юрьев-Польский;2005;NA;19500;19200;19700
Юрьев-Польский;2006;NA;19500;19300;19700
Юрьев-Польский;2007;NA;19500;19300;19700
Юрьев-Польский;2008;19540;19500;19300;19700
Юрьев-Польский;2009;19477;19500;19300;19700
Юрьев-Польский;2010;19611;19500;19300;19700
Юрьев-Польский;2011;19573;19400;19200;19600
Юрьев-Польский;2012;19438;19400;19200;19600
Юрьев-Польский;2013;19228;19300;19100;19500
Юрьев-Польский;2014;19084;19200;19000;19400
Юрьев-Польский;2015;18884;19100;18900;19300
Юрьев-Польский;2016;18674;18900;18700;19100
Юрьев-Польский;2017;18521;18800;18600;19000
Юрьев-Польский;2018;18335;18600;18400;18800
Юрьев-Польский;2019;18168;18400;18200;18600
Юрьев-Польский;2020;18168;18200;18000;18400
Юрьев-Польский;2021;NA;18000;17800;18200
Юрьев-Польский;2022;NA;17800;17600;18000
Юрьев-Польский;2023;NA;17600;17400;17800
Юрьев-Польский;2024;NA;17400;17200;17600
Юрьев-Польский;2025;NA;17200;17000;17400
Юрьев-Польский;2026;NA;17000;16800;17200
Юрьев-Польский;2027;NA;16800;16600;17000
Юрьев-Польский;2028;NA;16600;16400;16800
Юрьев-Польский;2029;NA;16300;16100;16600
Юрьев-Польский;2030;NA;16100;15900;16400
Юрьев-Польский;2031;NA;15900;15700;16200
Юрьев-Польский;2032;NA;15700;15500;16000
Юрьев-Польский;2033;NA;15500;15300;15800
Юрьев-Польский;2034;NA;15300;15100;15600
Юрьев-Польский;2035;NA;15200;14900;15400
Юрьев-Польский;2036;NA;15000;14800;15200
Юрьев-Польский;2037;NA;14800;14600;15000
Юрьев-Польский;2038;NA;14600;14400;14800
Юрьев-Польский;2039;NA;14400;14200;14600
Юрьев-Польский;2040;NA;14200;14000;14400
Юрьев-Польский;2041;NA;14000;13800;14200
Юрьев-Польский;2042;NA;13800;13600;14100
Юрьев-Польский;2043;NA;13700;13500;13900
Юрьев-Польский;2044;NA;13500;13300;13700
Юрьев-Польский;2045;NA;13300;13100;13500
Юрьев-Польский;2046;NA;13100;12900;13300
Юрьев-Польский;2047;NA;13000;12700;13200
Юрьев-Польский;2048;NA;12800;12600;13000
Юрьев-Польский;2049;NA;12600;12400;12800
Юрьев-Польский;2050;NA;12400;12200;12700
Юрьев-Польский;2051;NA;12300;12000;12500
Юрьев-Польский;2052;NA;12100;11900;12300
Юрьев-Польский;2053;NA;11900;11700;12100
Юрьев-Польский;2054;NA;11800;11500;12000
Юрьев-Польский;2055;NA;11600;11400;11800
Юрьев-Польский;2056;NA;11400;11200;11600
Юрьев-Польский;2057;NA;11200;11000;11500
Юрьев-Польский;2058;NA;11100;10900;11300
Юрьев-Польский;2059;NA;10900;10700;11100
Юрьев-Польский;2060;NA;10800;10500;11000
Юрьев-Польский;2061;NA;10600;10400;10800
Юрьев-Польский;2062;NA;10400;10200;10700
Юрьев-Польский;2063;NA;10300;10000;10500
Юрьев-Польский;2064;NA;10100;9900;10300
Юрьев-Польский;2065;NA;10000;9700;10200
Юрьев-Польский;2066;NA;9800;9600;10000
Юрьев-Польский;2067;NA;9600;9400;9900
Юрьев-Польский;2068;NA;9500;9300;9700
Юрьев-Польский;2069;NA;9300;9100;9600
Юрьев-Польский;2070;NA;9200;9000;9400
Юрьев-Польский;2071;NA;9000;8800;9300
Юрьев-Польский;2072;NA;8900;8700;9100
Юрьев-Польский;2073;NA;8800;8500;9000
Юрьев-Польский;2074;NA;8600;8400;8900
Юрьев-Польский;2075;NA;8500;8300;8700
Юрьев-Польский;2076;NA;8400;8100;8600
Юрьев-Польский;2077;NA;8200;8000;8500
Юрьев-Польский;2078;NA;8100;7900;8300
Юрьев-Польский;2079;NA;8000;7700;8200
Юрьев-Польский;2080;NA;7800;7600;8100
Юрьев-Польский;2081;NA;7700;7500;8000
Юрьев-Польский;2082;NA;7600;7400;7800
Юрьев-Польский;2083;NA;7500;7300;7700
Юрьев-Польский;2084;NA;7400;7100;7600
Юрьев-Польский;2085;NA;7300;7000;7500
Юрьев-Польский;2086;NA;7200;6900;7400
Юрьев-Польский;2087;NA;7100;6800;7300
Юрьев-Польский;2088;NA;7000;6700;7200
Юрьев-Польский;2089;NA;6900;6600;7100
Юрьев-Польский;2090;NA;6800;6500;7000
Юрьев-Польский;2091;NA;6700;6400;6900
Юрьев-Польский;2092;NA;6600;6300;6800
Юрьев-Польский;2093;NA;6500;6200;6700
Юрьев-Польский;2094;NA;6400;6200;6600
Юрьев-Польский;2095;NA;6300;6100;6600
Юрьев-Польский;2096;NA;6200;6000;6500
Юрьев-Польский;2097;NA;6100;5900;6400
Юрьев-Польский;2098;NA;6100;5800;6300
Юрьев-Польский;2099;NA;6000;5800;6200
Юрьев-Польский;2100;NA;5900;5700;6200
Юрьев-Польский;2101;NA;5900;5600;6100
Юрьев-Польский;2102;NA;5800;5500;6000
Юрьев-Польский;2103;NA;5700;5500;6000
Юрьев-Польский;2104;NA;5700;5400;5900
Юрьев-Польский;2105;NA;5600;5400;5800
Юрьев-Польский;2106;NA;5500;5300;5800
Юрьев-Польский;2107;NA;5500;5200;5700
Юрьев-Польский;2108;NA;5400;5200;5700
Юрьев-Польский;2109;NA;5400;5100;5600
Юрьев-Польский;2110;NA;5300;5100;5600
Юрьев-Польский;2111;NA;5300;5000;5500
Юрьев-Польский;2112;NA;5200;5000;5500
Юрьев-Польский;2113;NA;5200;4900;5400
Юрьев-Польский;2114;NA;5100;4900;5400
Юрьев-Польский;2115;NA;5100;4800;5300
Юрьев-Польский;2116;NA;5000;4800;5300
Юрьев-Польский;2117;NA;5000;4700;5300
Юрьев-Польский;2118;NA;5000;4700;5200
Юрьев-Польский;2119;NA;4900;4700;5200
Юрьев-Польский;2120;NA;4900;4600;5100
Гусь-Хрустальный;2000;NA;68800;68000;69500
Гусь-Хрустальный;2001;NA;68600;67900;69400
Гусь-Хрустальный;2002;NA;68400;67600;69100
Гусь-Хрустальный;2003;NA;68000;67300;68700
Гусь-Хрустальный;2004;NA;67500;66800;68300
Гусь-Хрустальный;2005;NA;67000;66300;67700
Гусь-Хрустальный;2006;NA;66400;65700;67200
Гусь-Хрустальный;2007;NA;65800;65100;66500
Гусь-Хрустальный;2008;64748;65200;64400;65900
Гусь-Хрустальный;2009;63868;64500;63800;65300
Гусь-Хрустальный;2010;64208;63900;63100;64600
Гусь-Хрустальный;2011;63316;63200;62400;63900
Гусь-Хрустальный;2012;62281;62500;61700;63200
Гусь-Хрустальный;2013;61213;61700;61000;62500
Гусь-Хрустальный;2014;60200;61000;60200;61700
Гусь-Хрустальный;2015;59298;60200;59500;60900
Гусь-Хрустальный;2016;58600;59400;58700;60100
Гусь-Хрустальный;2017;57833;58600;57900;59300
Гусь-Хрустальный;2018;56872;57800;57000;58500
Гусь-Хрустальный;2019;55944;56900;56200;57700
Гусь-Хрустальный;2020;55944;56100;55300;56800
Гусь-Хрустальный;2021;NA;55200;54500;56000
Гусь-Хрустальный;2022;NA;54400;53600;55100
Гусь-Хрустальный;2023;NA;53500;52800;54300
Гусь-Хрустальный;2024;NA;52700;52000;53400
Гусь-Хрустальный;2025;NA;51900;51100;52600
Гусь-Хрустальный;2026;NA;51000;50300;51800
Гусь-Хрустальный;2027;NA;50200;49500;51000
Гусь-Хрустальный;2028;NA;49400;48700;50200
Гусь-Хрустальный;2029;NA;48600;47900;49400
Гусь-Хрустальный;2030;NA;47900;47100;48600
Гусь-Хрустальный;2031;NA;47100;46400;47800
Гусь-Хрустальный;2032;NA;46300;45600;47100
Гусь-Хрустальный;2033;NA;45600;44900;46300
Гусь-Хрустальный;2034;NA;44900;44100;45600
Гусь-Хрустальный;2035;NA;44100;43400;44900
Гусь-Хрустальный;2036;NA;43400;42700;44200
Гусь-Хрустальный;2037;NA;42700;42000;43500
Гусь-Хрустальный;2038;NA;42000;41300;42800
Гусь-Хрустальный;2039;NA;41300;40600;42100
Гусь-Хрустальный;2040;NA;40600;39900;41400
Гусь-Хрустальный;2041;NA;40000;39200;40700
Гусь-Хрустальный;2042;NA;39300;38600;40000
Гусь-Хрустальный;2043;NA;38600;37900;39400
Гусь-Хрустальный;2044;NA;38000;37200;38700
Гусь-Хрустальный;2045;NA;37300;36600;38000
Гусь-Хрустальный;2046;NA;36600;35900;37400
Гусь-Хрустальный;2047;NA;36000;35300;36700
Гусь-Хрустальный;2048;NA;35400;34600;36100
Гусь-Хрустальный;2049;NA;34700;34000;35500
Гусь-Хрустальный;2050;NA;34100;33400;34800
Гусь-Хрустальный;2051;NA;33500;32700;34200
Гусь-Хрустальный;2052;NA;32800;32100;33600
Гусь-Хрустальный;2053;NA;32200;31500;33000
Гусь-Хрустальный;2054;NA;31600;30900;32400
Гусь-Хрустальный;2055;NA;31000;30300;31800
Гусь-Хрустальный;2056;NA;30400;29700;31200
Гусь-Хрустальный;2057;NA;29800;29100;30600
Гусь-Хрустальный;2058;NA;29200;28500;30000
Гусь-Хрустальный;2059;NA;28700;27900;29400
Гусь-Хрустальный;2060;NA;28100;27400;28800
Гусь-Хрустальный;2061;NA;27500;26800;28300
Гусь-Хрустальный;2062;NA;27000;26300;27700
Гусь-Хрустальный;2063;NA;26400;25700;27200
Гусь-Хрустальный;2064;NA;25900;25200;26600
Гусь-Хрустальный;2065;NA;25400;24600;26100
Гусь-Хрустальный;2066;NA;24800;24100;25600
Гусь-Хрустальный;2067;NA;24300;23600;25100
Гусь-Хрустальный;2068;NA;23800;23100;24600
Гусь-Хрустальный;2069;NA;23300;22600;24100
Гусь-Хрустальный;2070;NA;22900;22100;23600
Гусь-Хрустальный;2071;NA;22400;21700;23100
Гусь-Хрустальный;2072;NA;21900;21200;22700
Гусь-Хрустальный;2073;NA;21500;20800;22200
Гусь-Хрустальный;2074;NA;21000;20300;21800
Гусь-Хрустальный;2075;NA;20600;19900;21400
Гусь-Хрустальный;2076;NA;20200;19500;20900
Гусь-Хрустальный;2077;NA;19800;19100;20500
Гусь-Хрустальный;2078;NA;19400;18700;20100
Гусь-Хрустальный;2079;NA;19000;18300;19700
Гусь-Хрустальный;2080;NA;18600;17900;19400
Гусь-Хрустальный;2081;NA;18200;17500;19000
Гусь-Хрустальный;2082;NA;17900;17200;18600
Гусь-Хрустальный;2083;NA;17500;16800;18300
Гусь-Хрустальный;2084;NA;17200;16500;17900
Гусь-Хрустальный;2085;NA;16900;16200;17600
Гусь-Хрустальный;2086;NA;16500;15800;17300
Гусь-Хрустальный;2087;NA;16200;15500;17000
Гусь-Хрустальный;2088;NA;15900;15200;16700
Гусь-Хрустальный;2089;NA;15600;14900;16400
Гусь-Хрустальный;2090;NA;15400;14600;16100
Гусь-Хрустальный;2091;NA;15100;14400;15800
Гусь-Хрустальный;2092;NA;14800;14100;15600
Гусь-Хрустальный;2093;NA;14600;13800;15300
Гусь-Хрустальный;2094;NA;14300;13600;15000
Гусь-Хрустальный;2095;NA;14100;13300;14800
Гусь-Хрустальный;2096;NA;13800;13100;14600
Гусь-Хрустальный;2097;NA;13600;12900;14300
Гусь-Хрустальный;2098;NA;13400;12700;14100
Гусь-Хрустальный;2099;NA;13200;12500;13900
Гусь-Хрустальный;2100;NA;12900;12200;13700
Гусь-Хрустальный;2101;NA;12700;12000;13500
Гусь-Хрустальный;2102;NA;12600;11800;13300
Гусь-Хрустальный;2103;NA;12400;11700;13100
Гусь-Хрустальный;2104;NA;12200;11500;12900
Гусь-Хрустальный;2105;NA;12000;11300;12800
Гусь-Хрустальный;2106;NA;11800;11100;12600
Гусь-Хрустальный;2107;NA;11700;11000;12400
Гусь-Хрустальный;2108;NA;11500;10800;12300
Гусь-Хрустальный;2109;NA;11400;10700;12100
Гусь-Хрустальный;2110;NA;11200;10500;12000
Гусь-Хрустальный;2111;NA;11100;10400;11800
